Transaction_id,customer_id,Payment direction,Payment Status,Payment Type,payment system,Product,Payment Amount,Payment Currency,Transaction_date,CounterpartBIC
13549805,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.67,EUR,2025-02-01,HKKJDEXX
13549806,1133,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.73,EUR,2025-02-08,HGKHLTXX
13549807,1160,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.16,EUR,2025-02-16,UWEIDEXX
13549808,1139,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.79,EUR,2025-02-16,JKGJLVXX
13549809,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.37,EUR,2025-01-22,FJKULVXX
13549810,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.29,EUR,2025-02-10,FJKULVXX
13549811,1128,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.75,EUR,2025-01-17,FJDCLVXX
13549812,1146,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.68,EUR,2025-01-28,FJKULVXX
13549813,1137,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.48,EUR,2025-02-02,FJKULVXX
13549814,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.48,EUR,2025-01-04,FJDCDEXX
13549815,1121,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.1,EUR,2025-01-18,FJDCLVXX
13549816,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.44,EUR,2025-02-06,UWEILVXX
13549817,1160,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.37,EUR,2025-02-02,JKGJLVXX
13549818,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.8,EUR,2025-02-27,HJGFLVXX
13549819,1145,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.24,EUR,2025-01-04,JKGJLTXX
13549820,1162,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5,EUR,2025-01-04,CIUVLVXX
13549821,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.8,EUR,2025-02-11,HJGFDEXX
13549822,1147,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.5,EUR,2025-01-27,CIUVLTXX
13549823,1157,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.06,EUR,2025-01-08,HJGFLVXX
13549824,1162,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.79,EUR,2025-01-18,FJDCLTXX
13549825,1145,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.73,EUR,2025-01-15,JKGJUKXX
13549826,1137,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.2,EUR,2025-01-01,LKJFLVXX
13549827,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.18,EUR,2025-01-03,FJKULVXX
13549828,1164,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.24,EUR,2025-02-17,HKKJLVXX
13549829,1147,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.25,EUR,2025-02-08,CIUVLVXX
13549830,1118,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,11.55,EUR,2025-01-29,FJKULVXX
13549831,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.44,EUR,2025-01-27,UWEILVXX
13549832,1148,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.83,EUR,2025-02-22,LKJFLVXX
13549833,1153,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.13,EUR,2025-02-23,FJDCLTXX
13549834,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.9,EUR,2025-02-16,JKGJLVXX
13549835,1130,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,31.49,EUR,2025-02-09,FJDCUKXX
13549836,1140,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.82,EUR,2025-02-14,HKKJLVXX
13549837,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.77,EUR,2025-01-10,FJKULVXX
13549838,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.86,EUR,2025-02-25,HGKHUKXX
13549839,1120,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.84,EUR,2025-02-10,HKKJLTXX
13549840,1165,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.61,EUR,2025-02-21,UWEILVXX
13549841,1146,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.84,EUR,2025-02-12,HKKJEEXX
13549842,1156,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.18,EUR,2025-02-15,GLKLLVXX
13549843,1140,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.65,EUR,2025-01-04,FJDCLTXX
13549844,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.26,EUR,2025-01-07,UWEILVXX
13549845,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.31,EUR,2025-01-16,UWEILVXX
13549846,1164,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5,EUR,2025-01-18,JKGJLVXX
13549847,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,12.55,EUR,2025-02-11,JKGJLVXX
13549848,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.86,EUR,2025-02-12,JKGJLVXX
13549849,1152,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.26,EUR,2025-01-09,HGKHLVXX
13549850,1145,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.24,EUR,2025-01-28,HGKHCYXX
13549851,1132,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.39,EUR,2025-01-01,FJKULVXX
13549852,1128,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.84,EUR,2025-01-03,LKJFEEXX
13549853,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.25,EUR,2025-02-17,FJKULVXX
13549854,1167,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.11,EUR,2025-02-08,HKKJLTXX
13549855,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.04,EUR,2025-01-23,FJDCLTXX
13549856,1134,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.01,EUR,2025-01-24,JKGJLVXX
13549857,1136,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,61.64,EUR,2025-02-01,HKKJLVXX
13549858,1160,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.17,EUR,2025-01-11,LKJFEEXX
13549859,1152,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.95,EUR,2025-01-14,LKJFLVXX
13549860,1126,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.25,EUR,2025-02-28,CIUVLVXX
13549861,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.06,EUR,2025-02-10,JKGJLVXX
13549862,1152,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.46,EUR,2025-01-19,HKKJDEXX
13549863,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.45,EUR,2025-01-26,CIUVCYXX
13549864,1128,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.95,EUR,2025-01-27,HJGFLVXX
13549865,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.44,EUR,2025-02-17,FJKULVXX
13549866,1140,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.18,EUR,2025-02-21,HKKJLVXX
13549867,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.08,EUR,2025-02-06,LKJFLVXX
13549868,1138,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.86,EUR,2025-02-16,GLKLLTXX
13549869,1144,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.47,EUR,2025-02-18,UWEILVXX
13549870,1126,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.89,EUR,2025-02-25,JKGJUKXX
13549871,1148,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.66,EUR,2025-01-09,JKGJLVXX
13549872,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.52,EUR,2025-02-26,CIUVLVXX
13549873,1163,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.15,EUR,2025-01-12,HGKHLVXX
13549874,1122,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.18,EUR,2025-02-27,HGKHLVXX
13549875,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-11,HKKJLVXX
13549876,1136,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.52,EUR,2025-02-25,HGKHCYXX
13549877,1146,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,2.02,EUR,2025-01-29,FJKULVXX
13549878,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,17.32,EUR,2025-02-11,JKGJDEXX
13549879,1145,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-20,LKJFLVXX
13549880,1138,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.85,EUR,2025-01-28,HGKHLVXX
13549881,1130,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.72,EUR,2025-02-23,JKGJDEXX
13549882,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.07,EUR,2025-01-08,HGKHLVXX
13549883,1165,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.07,EUR,2025-01-12,CIUVLVXX
13549884,1136,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-02-19,FJKULVXX
13549885,1167,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.8,EUR,2025-02-10,CIUVLTXX
13549886,1154,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-07,LKJFLVXX
13549887,1118,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.7,EUR,2025-01-20,HKKJLTXX
13549888,1149,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,17.54,EUR,2025-02-08,HGKHUKXX
13549889,1166,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-21,FJKULVXX
13549890,1121,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,25.65,EUR,2025-02-06,UWEIDEXX
13549891,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-17,UWEIDEXX
13549892,1156,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-01-02,JKGJUKXX
13549893,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.98,EUR,2025-02-17,HJGFDEXX
13549894,1144,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-01-06,CIUVUKXX
13549895,1165,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.41,EUR,2025-01-14,HJGFDEXX
13549896,1162,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-21,JKGJLVXX
13549897,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-21,LKJFLTXX
13549898,1138,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,11.46,EUR,2025-01-31,CIUVLTXX
13549899,1166,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.09,EUR,2025-01-08,HKKJLVXX
13549900,1121,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-17,FJDCLVXX
13549901,1131,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-02-01,FJDCLTXX
13549902,1121,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.51,EUR,2025-02-26,UWEILVXX
13549903,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,13.06,EUR,2025-01-01,HGKHLVXX
13549904,1123,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.39,EUR,2025-01-06,GLKLLTXX
13549905,1166,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-21,JKGJLVXX
13549906,1125,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-27,JKGJLVXX
13549907,1162,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.82,EUR,2025-02-07,UWEILVXX
13549908,1166,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-27,HKKJLVXX
13549909,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.07,EUR,2025-02-09,CIUVLVXX
13549910,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-01-27,JKGJUKXX
13549911,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-06,JKGJUKXX
13549912,1151,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-01-12,CIUVLVXX
13549913,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-02-11,LKJFUKXX
13549914,1158,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.96,EUR,2025-01-19,FJKULVXX
13549915,1131,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,1.27,EUR,2025-01-08,HKKJCYXX
13549916,1126,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,8.9,EUR,2025-01-24,FJKULVXX
13549917,1143,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.87,EUR,2025-02-05,LKJFCYXX
13549918,1133,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-20,LKJFLVXX
13549919,1121,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.89,EUR,2025-02-09,LKJFCYXX
13549920,1133,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.83,EUR,2025-01-12,FJKULVXX
13549921,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-02,HKKJLTXX
13549922,1163,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.72,EUR,2025-02-04,HGKHLVXX
13549923,1160,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.66,EUR,2025-01-06,CIUVUKXX
13549924,1144,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.96,EUR,2025-01-15,LKJFLVXX
13549925,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,0.4,EUR,2025-01-31,HKKJDEXX
13549926,1161,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.41,EUR,2025-01-30,HJGFLVXX
13549927,1147,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.99,EUR,2025-01-08,GLKLLVXX
13549928,1142,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,10.79,EUR,2025-01-02,FJDCEEXX
13549929,1131,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,9.74,EUR,2025-01-14,CIUVLVXX
13549930,1130,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.67,EUR,2025-02-01,GLKLDEXX
13549931,1157,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-15,JKGJLVXX
13549932,1136,OUTGOING,ON HOLD,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-02-06,UWEILVXX
13549933,1154,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,14.32,EUR,2025-02-01,HKKJLVXX
13549934,1142,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-02-07,FJDCLVXX
13549935,1152,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.77,EUR,2025-01-30,CIUVLTXX
13549936,1134,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.52,EUR,2025-01-09,HGKHLVXX
13549937,1135,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,5.23,EUR,2025-02-21,CIUVLVXX
13549938,1156,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.12,EUR,2025-01-13,HKKJLTXX
13549939,1164,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,19.7,EUR,2025-02-28,CIUVLVXX
13549940,1146,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.35,EUR,2025-02-18,UWEILVXX
13549941,1157,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,11.41,EUR,2025-02-22,HGKHLTXX
13549942,1125,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.78,EUR,2025-02-12,JKGJLVXX
13549943,1152,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,20.49,EUR,2025-02-02,JKGJLVXX
13549944,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.55,EUR,2025-02-15,GLKLUKXX
13549945,1165,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.03,EUR,2025-02-26,CIUVLTXX
13549946,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.08,EUR,2025-01-05,CIUVLTXX
13549947,1140,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.78,EUR,2025-01-09,FJKULVXX
13549948,1119,OUTGOING,REJECTED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,62.28,EUR,2025-02-27,HGKHLVXX
13549949,1129,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,62.63,EUR,2025-01-12,LKJFLVXX
13549950,1162,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,20.49,EUR,2025-02-06,GLKLLVXX
13549951,1134,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,7.14,EUR,2025-01-09,FJDCUKXX
13549952,1124,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.85,EUR,2025-02-03,HJGFLTXX
13549953,1145,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,6.41,EUR,2025-01-09,FJKUUKXX
13549954,1143,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.92,EUR,2025-01-16,HJGFDEXX
13549955,1139,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,3.9,EUR,2025-01-07,UWEILVXX
13549956,1127,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.57,EUR,2025-01-07,FJKULVXX
13549957,1126,OUTGOING,COMPLETED,STANDARD_PAYMENT_TYPE,INTERNAL_PAYMENT_SYSTEM,Internal Trx,4.78,EUR,2025-01-30,UWEILVXX
